0,w,0.12503507734889907,0.39633607864379883
0,a,0.55393529841442846,0.39633607864379883
0,s,0.17958053948992489,0.39633607864379883
0,z,0.14144908474674744,0.39633607864379883
1,r,0.43779153241056479,0.32297587394714355
1,t,0.36475187919774182,0.32297587394714355
1,f,0.19745658839169339,0.32297587394714355
2,f,0.19229166086285768,0.30534195899963379
2,c,0.51734613306310273,0.30534195899963379
2,v,0.29036220607403956,0.30534195899963379
3,w,0.15640272223060542,0.45868301391601563
3,a,0.35358687968649938,0.45868301391601563
3,s,0.31110519125690966,0.45868301391601563
3,z,0.1789052068259854,0.45868301391601563
4,r,0.16837032566383267,0.46066904067993164
4,d,0.34541960435623897,0.46066904067993164
4,f,0.32148901913333322,0.46066904067993164
4,c,0.16472105084659525,0.46066904067993164
5,e,0.35597892249574825,0.53337192535400391
5,r,0.44509332000091212,0.53337192535400391
5,d,0.1989277575033396,0.53337192535400391
