tstamp,mouse_x,mouse_y
1429995724206,0.649007,0.292534
1429995724315,0.644276,0.301102
1429995724412,0.625355,0.30967
1429995724511,0.579943,0.326805
1429995724605,0.521287,0.337821
1429995724701,0.469253,0.342717
1429995724784,0.452223,0.343941
1429995724875,0.444655,0.341493
1429995724973,0.44087,0.342717
1429995725072,0.438978,0.347613
1429995725147,0.437086,0.356181
1429995725212,0.434248,0.373317
1429995725310,0.421949,0.413709
1429995725404,0.403974,0.473684
1429995725500,0.385998,0.522644
1429995725582,0.374645,0.53978
1429995725673,0.363292,0.549572
1429995725773,0.3614,0.548348
1429995725837,0.363292,0.541004
1429995725930,0.370861,0.520196
1429995726011,0.381268,0.494492
1429995726109,0.403974,0.433293
1429995726213,0.430464,0.373317
1429995726307,0.4579,0.317013
1429995726381,0.473983,0.27907
1429995726476,0.490066,0.231334
1429995726539,0.493851,0.214198
1429995726638,0.496689,0.210526
1429995726731,0.495743,0.21787
1429995726811,0.492904,0.222766
