tstamp,mouse_x,mouse_y
1429904936864,0.649007,0.342717
1429904936954,0.647114,0.345165
1429904937035,0.640492,0.343941
1429904937131,0.604541,0.332925
1429904937225,0.566698,0.307222
1429904937327,0.557237,0.276622
1429904937401,0.558184,0.26683
1429904937499,0.552507,0.264382
1429904937597,0.546831,0.277846
1429904937690,0.549669,0.315789
1429904937788,0.550615,0.365973
1429904937887,0.549669,0.411261
1429904937970,0.546831,0.49694
1429904938061,0.538316,0.591187
1429904938158,0.51088,0.646267
1429904938237,0.494797,0.669523
