1421168893.5988791,15.922511100769043,124.01764678955078
1421168893.9591939,-25.217485427856445,141.21086120605469
1421168894.2207479,97.390914916992188,57.959342956542969
1421168894.7498839,100.0216064453125,34.437061309814453
1421168894.883023,99.819221496582031,31.016246795654297
1421168895.311841,88.403038024902344,58.710765838623047
1421168895.739526,99.999313354492188,30.794651031494141
1421168896.2391,100.01126098632812,57.364669799804687
1421168896.6027141,100.21380615234375,32.239704132080078
1421168896.9303701,36.544757843017578,56.340686798095703
1421168897.0613239,30.989641189575195,59.418865203857422
1421168897.3574679,27.107397079467773,46.592781066894531
1421168897.752547,56.509521484375,35.269184112548828
1421168897.9190669,65.073875427246094,33.291858673095703
1421168898.223103,101.21956634521484,32.203651428222656
1421168898.716047,112.16191864013672,32.384037017822266
1421168899.1333849,89.581283569335938,57.149745941162109
