2,n,0.15075872523539469,0.43358802795410156
2,m,0.84924127476460542,0.43358802795410156
3,i,0.53542933064590348,0.069214105606079102
3,o,0.16505458740289253,0.069214105606079102
3,j,0.13582864821533014,0.069214105606079102
3,k,0.16368743373587377,0.069214105606079102
4,u,0.099315178811050966,0.33237886428833008
4,i,0.66528863533717575,0.33237886428833008
4,o,0.13452337380596865,0.33237886428833008
4,k,0.10087281204580464,0.33237886428833008
5,n,0.73353842263162894,0.33031296730041504
5,m,0.26646157736837106,0.33031296730041504
6,u,0.10602177219238783,0.4353790283203125
6,i,0.63812036178406251,0.4353790283203125
6,o,0.14789179604431732,0.4353790283203125
6,k,0.10796606997923233,0.4353790283203125
7,k,0.12938169584371503,0.26198101043701172
7,n,0.12818360107734111,0.26198101043701172
7,m,0.74243470307894366,0.26198101043701172
8,i,0.71037598743426011,0.22828888893127441
8,o,0.16159012285774288,0.22828888893127441
8,k,0.12803388970799706,0.22828888893127441
9,s,0.083176599597773862,0.063930988311767578
9,z,0.10367999965349098,0.063930988311767578
9,x,0.73187392446872102,0.063930988311767578
9,c,0.081269476280014075,0.063930988311767578
10,z,0.56322258912602607,0.2322690486907959
10,x,0.43677741087397404,0.2322690486907959
11,a,0.31595189145129277,0.29682302474975586
11,s,0.43169306592684309,0.29682302474975586
11,z,0.25235504262186403,0.29682302474975586
12,r,0.33637724179390799,0.099741935729980469
12,t,0.38345189233428234,0.099741935729980469
12,f,0.28017086587180962,0.099741935729980469
13,t,0.52421314823979048,0.17109298706054688
13,y,0.19379798031692363,0.17109298706054688
13,f,0.12453202172769182,0.17109298706054688
13,g,0.15745684971559396,0.17109298706054688
14,i,0.61218630893331416,0.42441296577453613
14,o,0.22486162178307242,0.42441296577453613
14,k,0.16295206928361344,0.42441296577453613
15,o,0.71300926104170659,0.32103705406188965
15,p,0.1590155719110688,0.32103705406188965
15,l,0.12797516704722464,0.32103705406188965
16,j,0.16317850749728893,0.9328310489654541
16,n,0.5800500344525169,0.9328310489654541
16,m,0.25677145805019419,0.9328310489654541
