tstamp,mouse_x,mouse_y
1428611300817,0.679533,0.502904
1428611300916,0.677738,0.502904
1428611301007,0.674147,0.502904
1428611301220,0.675943,0.504065
1428611301311,0.677738,0.505226
1428611301408,0.679533,0.504065
1428611301504,0.677738,0.504065
1428611301622,0.671454,0.504065
1428611301716,0.665171,0.502904
1428611301809,0.657989,0.504065
1428611301905,0.645422,0.509872
1428611302003,0.622083,0.527294
1428611302079,0.599641,0.544715
1428611302145,0.570916,0.567944
1428611302244,0.524237,0.602787
1428611302345,0.478456,0.637631
1428611302451,0.442549,0.66899
1428611302543,0.421005,0.695703
1428611302639,0.414722,0.715447
1428611302705,0.412029,0.7259
1428611302803,0.408438,0.736353
1428611302879,0.406643,0.739837
1428611302976,0.405745,0.738676
1428611303074,0.404847,0.73403
1428611303178,0.404847,0.7259
1428611303280,0.404847,0.715447
1428611303375,0.405745,0.707317
1428611303441,0.406643,0.703833
1428611303537,0.40754,0.70151
1428611303635,0.406643,0.700348
1428611303711,0.405745,0.70151
1428611303808,0.404847,0.702671
1428611303907,0.40395,0.700348
1428611303968,0.404847,0.699187
1428611304081,0.405745,0.699187
1428611304179,0.405745,0.698026
1428611304274,0.404847,0.695703
1428611304370,0.40395,0.694541
1428611304475,0.404847,0.692218
1428611304543,0.404847,0.691057
1428611304609,0.405745,0.684088
1428611304706,0.40754,0.659698
1428611304800,0.408438,0.627178
1428611304912,0.408438,0.59698
1428611305011,0.40754,0.563298
1428611305104,0.409336,0.536585
1428611305169,0.408438,0.52381
1428611305268,0.40754,0.505226
1428611305344,0.405745,0.493612
1428611305441,0.40395,0.483159
1428611305538,0.399461,0.475029
1428611305641,0.390485,0.470383
1428611305755,0.385996,0.46806
1428611305839,0.394075,0.46806
1428611305937,0.416517,0.471545
1428611306035,0.453321,0.472706
1428611306145,0.494614,0.470383
1428611306241,0.528725,0.463415
1428611306344,0.554758,0.457607
1428611306441,0.578995,0.449477
1428611306532,0.603232,0.441347
1428611306610,0.616697,0.439024
1428611306703,0.633752,0.436702
1428611306801,0.64632,0.436702
1428611306900,0.654399,0.436702
1428611306975,0.656194,0.436702
1428611307072,0.656194,0.437863
1428611307140,0.656194,0.436702
1428611307240,0.657092,0.436702
1428611307330,0.657989,0.439024
1428611307408,0.657989,0.440186
1428611307503,0.657989,0.439024
1428611307601,0.658887,0.439024
1428611307667,0.657989,0.439024
1428611307761,0.656194,0.437863
1428611307840,0.652603,0.437863
1428611307936,0.645422,0.439024
1428611308031,0.631059,0.441347
1428611308127,0.60772,0.447154
1428611308208,0.584381,0.454123
1428611308310,0.533214,0.47619
1428611308369,0.482944,0.500581
1428611308471,0.421005,0.528455
1428611308560,0.394973,0.542393
1428611308639,0.388689,0.552846
1428611308739,0.381508,0.56446
1428611308840,0.379713,0.563298
1428611308927,0.384201,0.56446
1428611308993,0.387792,0.566783
1428611309075,0.394075,0.565621
1428611309176,0.405745,0.563298
1428611309264,0.412029,0.56446
1428611309358,0.421005,0.56446
1428611309438,0.438959,0.570267
1428611309539,0.472172,0.584204
1428611309602,0.491023,0.594657
1428611309698,0.51167,0.606272
1428611309791,0.528725,0.617886
1428611309879,0.536804,0.624855
1428611309967,0.539497,0.630662
1428611310064,0.532316,0.630662
1428611310159,0.522442,0.632985
1428611310270,0.510772,0.637631
1428611310372,0.5,0.648084
1428611310463,0.496409,0.665505
1428611310560,0.495512,0.689895
1428611310673,0.495512,0.713124
1428611310775,0.496409,0.728223
1428611310837,0.497307,0.73403
1428611310928,0.500898,0.735192
1428611311023,0.507181,0.724739
1428611311103,0.51167,0.713124
1428611311205,0.525135,0.686411
1428611311295,0.543088,0.658537
1428611311392,0.56553,0.622532
1428611311456,0.581688,0.598142
1428611311542,0.598743,0.570267
1428611311632,0.623878,0.536585
1428611311735,0.648115,0.502904
1428611311824,0.667864,0.46806
1428611311905,0.67684,0.448316
1428611312005,0.682226,0.428571
1428611312066,0.683124,0.41928
1428611312161,0.67325,0.415796
1428611312257,0.649013,0.425087
1428611312341,0.629264,0.436702
1428611312432,0.596948,0.45993
1428611312535,0.56553,0.495935
1428611312623,0.5386,0.541231
1428611312735,0.514363,0.587689
1428611312838,0.492819,0.630662
1428611312926,0.477558,0.664344
1428611313022,0.464093,0.692218
1428611313137,0.447935,0.704994
1428611313232,0.437163,0.699187
1428611313334,0.431777,0.679443
1428611313422,0.421005,0.656214
1428611313518,0.403052,0.62137
1428611313604,0.390485,0.592335
1428611313698,0.38061,0.551684
1428611313792,0.38061,0.520325
1428611313887,0.385996,0.492451
