1422294284.1022561,65.405105590820312,30.373477935791016
1422294284.598141,111.97583770751953,32.047271728515625
1422294284.9979539,115.40518951416016,31.026371002197266
1422294285.460861,119.53278350830078,38.225975036621094
1422294285.8204041,121.57666778564453,44.754661560058594
1422294286.1462309,92.43170166015625,42.294757843017578
1422294286.318785,86.479248046875,42.58056640625
1422294286.4472771,73.432586669921875,42.832565307617188
1422294286.677264,107.00586700439453,42.946620941162109
1422294286.9081359,111.75178527832031,42.008750915527344
1422294287.441885,105.56064605712891,29.842983245849609
1422294287.5700691,107.43692016601562,28.516971588134766
1422294288.1982839,69.166252136230469,29.164880752563477
