tstamp,mouse_x,mouse_y
1429914770196,0.385998,0.328029
1429914770293,0.38316,0.325581
1429914770388,0.382214,0.321909
1429914770486,0.385052,0.321909
1429914770550,0.386944,0.324357
1429914770627,0.392621,0.329253
1429914770740,0.400189,0.341493
1429914770823,0.40492,0.361077
1429914770923,0.406812,0.408813
1429914771029,0.402081,0.47858
1429914771126,0.393567,0.518972
1429914771219,0.393567,0.541004
1429914771285,0.396405,0.555692
1429914771383,0.398297,0.585067
1429914771459,0.397351,0.607099
1429914771556,0.395459,0.632803
1429914771654,0.394513,0.649939
1429914771748,0.391675,0.676867
1429914771864,0.38789,0.70257
1429914771960,0.385998,0.717258
1429914772052,0.385998,0.718482
1429914772151,0.388836,0.700122
1429914772269,0.396405,0.659731
1429914772356,0.405866,0.619339
1429914772422,0.410596,0.596083
1429914772521,0.416272,0.569155
1429914772612,0.419111,0.549572
1429914772694,0.420057,0.543452
1429914772792,0.421003,0.5459
1429914772863,0.422895,0.55202
1429914772950,0.430464,0.560588
1429914773049,0.446547,0.564259
1429914773123,0.4579,0.563035
1429914773221,0.477767,0.561812
1429914773319,0.497635,0.556916
1429914773412,0.512772,0.564259
1429914773493,0.519395,0.581395
1429914773591,0.518448,0.632803
1429914773685,0.51561,0.668299
1429914773784,0.521287,0.682987
1429914773891,0.528855,0.689106
1429914773988,0.5421,0.692778
1429914774087,0.561022,0.695226
1429914774158,0.576159,0.697674
1429914774257,0.599811,0.706242
1429914774326,0.613056,0.713586
1429914774424,0.620624,0.722154
1429914774517,0.62157,0.72705
1429914774615,0.62157,0.729498
