0,w,0.15478373498052164,0.6832578182220459
0,a,0.26884197157839812,0.6832578182220459
0,s,0.40702290266386315,0.6832578182220459
0,z,0.1693513907772172,0.6832578182220459
1,r,0.46932701436368401,0.031490802764892578
1,t,0.31166695876205225,0.031490802764892578
1,f,0.21900602687426374,0.031490802764892578
2,r,0.30065186222812795,0.53893303871154785
2,t,0.51329888025130388,0.53893303871154785
2,f,0.18604925752056803,0.53893303871154785
3,c,0.55136972018936103,0.0
3,v,0.44863027981063908,0.0
4,f,0.18849631544332376,0.22597718238830566
4,c,0.4390096530786412,0.22597718238830566
4,v,0.37249403147803489,0.22597718238830566
5,w,0.095874153699155279,0.062764883041381836
5,a,0.12101360935518343,0.062764883041381836
5,s,0.60148645964033731,0.062764883041381836
5,d,0.086296024344983124,0.062764883041381836
5,z,0.095329752960340824,0.062764883041381836
6,w,0.16761321865417289,0.29513001441955566
6,a,0.30061148826501799,0.29513001441955566
6,s,0.36852064430900805,0.29513001441955566
6,z,0.1632546487718011,0.29513001441955566
7,r,0.18159992994827243,0.3305199146270752
7,d,0.31529964228940521,0.3305199146270752
7,f,0.34789180236189937,0.3305199146270752
7,c,0.15520862540042291,0.3305199146270752
8,e,0.32580780473549786,0.52372312545776367
8,r,0.49482857679689962,0.52372312545776367
8,d,0.17936361846760271,0.52372312545776367
