1422294253.21542,39.604103088378906,42.819278717041016
1422294253.6384749,84.516746520996094,56.385089874267578
1422294253.8397651,93.91357421875,55.215213775634766
1422294254.30656,116.25447082519531,31.0384521484375
1422294254.8329821,52.024028778076172,32.432273864746094
1422294254.9962161,42.038345336914063,31.388973236083984
1422294255.0620511,33.123977661132812,31.891775131225586
1422294255.526257,64.264068603515625,56.576492309570313
1422294255.7517741,82.062843322753906,55.842754364013672
1422294256.1505849,116.25375366210937,29.477378845214844
1422294256.5193541,36.858047485351562,42.593868255615234
1422294256.649828,28.96556282043457,45.043361663818359
1422294256.9404161,52.147453308105469,32.484455108642578
1422294257.144336,56.925216674804687,31.421384811401367
1422294257.5710161,51.478775024414062,43.999420166015625
