tstamp,mouse_x,mouse_y
1429904646543,0.879849,0.517748
1429904646641,0.859981,0.518972
1429904646734,0.832545,0.499388
1429904646832,0.793756,0.433293
1429904646913,0.76632,0.390453
1429904647002,0.733207,0.345165
1429904647068,0.720908,0.312118
1429904647167,0.690634,0.294982
1429904647276,0.632923,0.321909
1429904647374,0.543046,0.373317
1429904647466,0.458846,0.427173
1429904647564,0.396405,0.461444
1429904647630,0.369915,0.4847
1429904647739,0.353832,0.52142
1429904647802,0.351939,0.52754
1429904647900,0.340587,0.501836
1429904648000,0.306528,0.445532
1429904648109,0.268685,0.392901
1429904648206,0.252602,0.363525
