tstamp,mouse_x,mouse_y
1428450022900,0.483842,0.521487
1428450022998,0.483842,0.518002
1428450023091,0.478456,0.514518
1428450023173,0.474865,0.511034
1428450023265,0.464093,0.501742
1428450023330,0.449731,0.490128
1428450023427,0.417415,0.473868
1428450023537,0.381508,0.450639
1428450023634,0.348294,0.426249
1428450023730,0.309695,0.409988
1428450023826,0.275583,0.406504
1428450023891,0.25763,0.401858
1428450023970,0.246858,0.397213
1428450024068,0.238779,0.393728
1428450024161,0.244165,0.393728
1428450024259,0.263016,0.396051
1428450024369,0.298923,0.399535
1428450024465,0.348294,0.40302
1428450024531,0.384201,0.401858
1428450024629,0.436266,0.399535
1428450024723,0.482944,0.397213
1428450024803,0.508977,0.397213
1428450024901,0.533214,0.397213
1428450024995,0.532316,0.396051
1428450025092,0.522442,0.393728
1428450025209,0.517953,0.391405
1428450025299,0.516158,0.390244
1428450025399,0.512567,0.389082
1428450025501,0.505386,0.387921
1428450025604,0.495512,0.387921
1428450025700,0.481149,0.390244
1428450025795,0.474865,0.392567
