1,e,0.15200144085452899,0.13263511657714844
1,s,0.47849276621452863,0.13263511657714844
1,d,0.22246124682316448,0.13263511657714844
1,x,0.14704454610777795,0.13263511657714844
2,w,0.076753067303244216,0.99819612503051758
2,e,0.075834402759721364,0.99819612503051758
2,a,0.078268111494675691,0.99819612503051758
2,s,0.69278777118512747,0.99819612503051758
2,d,0.076356647257231222,0.99819612503051758
3,t,0.074902031303631031,0.13240790367126465
3,y,0.68700862586543188,0.13240790367126465
3,u,0.083660205209834332,0.13240790367126465
3,g,0.075182239372932599,0.13240790367126465
3,h,0.079246898248170147,0.13240790367126465
4,y,0.093737358133302667,0.28873586654663086
4,u,0.68582956777681037,0.28873586654663086
4,i,0.12482387300406794,0.28873586654663086
4,j,0.095609201085818996,0.28873586654663086
5,f,0.17769573187396093,0.098073005676269531
5,c,0.50765333189817752,0.098073005676269531
5,v,0.31465093622786156,0.098073005676269531
6,d,0.072717073334958693,0.4655449390411377
6,x,0.089377163000368173,0.4655449390411377
6,c,0.76480523035222392,0.4655449390411377
6,v,0.073100533312449145,0.4655449390411377
7,w,0.050844992633189513,0.45684194564819336
7,e,0.817731670458412,0.45684194564819336
7,r,0.045264761527821475,0.45684194564819336
7,s,0.044090029151207473,0.45684194564819336
7,d,0.04206854622936957,0.45684194564819336
8,w,0.061798083328509557,0.60326004028320313
8,e,0.067192752493856034,0.60326004028320313
8,a,0.063825738092787063,0.60326004028320313
8,s,0.66600826720667017,0.60326004028320313
8,d,0.077906635011573688,0.60326004028320313
8,x,0.063268523866603504,0.60326004028320313
9,r,0.05432004494928197,0.65810203552246094
9,t,0.057806657646820865,0.65810203552246094
9,d,0.056385321836322472,0.65810203552246094
9,f,0.71262981177933182,0.65810203552246094
9,g,0.065200164566592292,0.65810203552246094
9,v,0.053657999221650807,0.65810203552246094
10,y,0.36532833350954208,0.16352319717407227
10,u,0.42808113258435043,0.16352319717407227
10,h,0.20659053390610754,0.16352319717407227
11,y,0.090834330745504843,0.45718002319335938
11,u,0.68876222413929344,0.45718002319335938
11,i,0.12311295845088477,0.45718002319335938
11,j,0.097290486664317083,0.45718002319335938
12,o,0.12842711000423956,0.074643135070800781
12,k,0.1714919891515348,0.074643135070800781
12,l,0.70008090084422558,0.074643135070800781
13,o,0.076549416963284919,0.72287106513977051
13,p,0.084126600779935889,0.72287106513977051
13,k,0.080199970885964061,0.72287106513977051
13,l,0.75912401137081509,0.72287106513977051
14,u,0.097833692432447633,0.062472105026245117
14,i,0.66145018107215636,0.062472105026245117
14,o,0.13675241212373765,0.062472105026245117
14,k,0.10396371437165842,0.062472105026245117
15,y,0.082108402480959561,0.12953710556030273
15,u,0.74398491271543254,0.12953710556030273
15,i,0.097086827239304535,0.12953710556030273
15,j,0.076819857564303429,0.12953710556030273
16,t,0.095400525253626148,0.89528799057006836
16,y,0.69018064367698051,0.89528799057006836
16,u,0.12172923629329224,0.89528799057006836
16,h,0.092689594776101017,0.89528799057006836
