1421169450.067692,603.088561672727,460.45210359837506
1421169450.132915,68.626258850097656,29.381977081298828
1421169450.2983439,38.720333099365234,38.269550323486328
1421169450.499068,33.805923461914063,41.600494384765625
1421169452.040484,89.620323181152344,30.52668571472168
1421169452.4783881,49.296348571777344,51.940181732177734
1421169453.4324901,50.423908233642578,52.589775085449219
1421169453.9227009,49.879135131835938,32.479095458984375
1421169454.1926861,39.430622100830078,30.110324859619141
1421169455.3107541,32.314266204833984,41.475028991699219
1421169456.146312,46.042446136474609,40.922050476074219
1421169456.4419301,53.171295166015625,40.528427124023438
1421169456.6387751,55.767227172851563,40.542888641357422
1421169457.0004921,58.756454467773437,35.351955413818359
1421169457.2262249,57.024078369140625,38.821918487548828
1421169457.526813,76.512435913085937,29.572021484375
1421169457.7227859,86.333778381347656,27.877481460571289
1421169457.9513431,89.631614685058594,28.788566589355469
1421169458.0485971,88.704322814941406,29.570011138916016
1421169458.4163489,110.96178436279297,34.759757995605469
1421169458.5504651,117.05635833740234,42.483470916748047
1421169459.177052,122.17557525634766,36.401649475097656
1421169459.375385,116.22280883789063,41.054515838623047
1421169459.5369921,100.97935485839844,26.601154327392578
1421169459.741997,91.77984619140625,28.226278305053711
1421169459.968781,83.229194641113281,28.810188293457031
1421169460.1348989,77.695343017578125,29.898088455200195
