tstamp,mouse_x,mouse_y
1428527132310,0.405745,0.731707
1428527132406,0.404847,0.729384
1428527132514,0.403052,0.729384
1428527132613,0.401257,0.7259
1428527132710,0.394075,0.704994
1428527132803,0.381508,0.673635
1428527132901,0.362657,0.628339
1428527132979,0.350987,0.594657
1428527133044,0.342908,0.559814
1428527133141,0.333034,0.512195
1428527133238,0.327648,0.470383
1428527133346,0.32675,0.444832
1428527133445,0.325853,0.426249
1428527133538,0.329443,0.415796
1428527133633,0.337522,0.416957
1428527133732,0.351885,0.432056
1428527133811,0.364452,0.448316
1428527133906,0.38061,0.475029
1428527134002,0.39228,0.498258
1428527134097,0.398564,0.515679
1428527134178,0.401257,0.52381
1428527134245,0.40395,0.529617
